,data_split,base_name,s3_path,stim_id,curriculum,condition,metadata
213,train,wheels,lax-drawing-wheels-all-213.png,lax-drawing-wheels-all-213,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
214,train,wheels,lax-drawing-wheels-all-214.png,lax-drawing-wheels-all-214,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
215,train,wheels,lax-drawing-wheels-all-215.png,lax-drawing-wheels-all-215,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
216,train,wheels,lax-drawing-wheels-all-216.png,lax-drawing-wheels-all-216,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
217,train,wheels,lax-drawing-wheels-all-217.png,lax-drawing-wheels-all-217,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
218,train,wheels,lax-drawing-wheels-all-218.png,lax-drawing-wheels-all-218,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
219,train,wheels,lax-drawing-wheels-all-219.png,lax-drawing-wheels-all-219,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
220,train,wheels,lax-drawing-wheels-all-220.png,lax-drawing-wheels-all-220,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
221,train,wheels,lax-drawing-wheels-all-221.png,lax-drawing-wheels-all-221,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
222,train,wheels,lax-drawing-wheels-all-222.png,lax-drawing-wheels-all-222,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
223,train,wheels,lax-drawing-wheels-all-223.png,lax-drawing-wheels-all-223,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
224,train,wheels,lax-drawing-wheels-all-224.png,lax-drawing-wheels-all-224,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
225,train,wheels,lax-drawing-wheels-all-225.png,lax-drawing-wheels-all-225,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
226,train,wheels,lax-drawing-wheels-all-226.png,lax-drawing-wheels-all-226,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
227,train,wheels,lax-drawing-wheels-all-227.png,lax-drawing-wheels-all-227,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
228,train,wheels,lax-drawing-wheels-all-228.png,lax-drawing-wheels-all-228,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
229,train,wheels,lax-drawing-wheels-all-229.png,lax-drawing-wheels-all-229,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
230,train,wheels,lax-drawing-wheels-all-230.png,lax-drawing-wheels-all-230,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
231,train,wheels,lax-drawing-wheels-all-231.png,lax-drawing-wheels-all-231,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
232,train,wheels,lax-drawing-wheels-all-232.png,lax-drawing-wheels-all-232,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
233,train,wheels,lax-drawing-wheels-all-233.png,lax-drawing-wheels-all-233,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
234,train,wheels,lax-drawing-wheels-all-234.png,lax-drawing-wheels-all-234,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
235,train,wheels,lax-drawing-wheels-all-235.png,lax-drawing-wheels-all-235,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
236,train,wheels,lax-drawing-wheels-all-236.png,lax-drawing-wheels-all-236,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
237,train,wheels,lax-drawing-wheels-all-237.png,lax-drawing-wheels-all-237,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
238,train,wheels,lax-drawing-wheels-all-238.png,lax-drawing-wheels-all-238,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
239,train,wheels,lax-drawing-wheels-all-239.png,lax-drawing-wheels-all-239,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
240,train,wheels,lax-drawing-wheels-all-240.png,lax-drawing-wheels-all-240,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
241,train,wheels,lax-drawing-wheels-all-241.png,lax-drawing-wheels-all-241,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
242,train,wheels,lax-drawing-wheels-all-242.png,lax-drawing-wheels-all-242,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
243,train,wheels,lax-drawing-wheels-all-243.png,lax-drawing-wheels-all-243,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
244,train,wheels,lax-drawing-wheels-all-244.png,lax-drawing-wheels-all-244,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
245,train,wheels,lax-drawing-wheels-all-245.png,lax-drawing-wheels-all-245,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
246,train,wheels,lax-drawing-wheels-all-246.png,lax-drawing-wheels-all-246,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
247,train,wheels,lax-drawing-wheels-all-247.png,lax-drawing-wheels-all-247,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
248,train,wheels,lax-drawing-wheels-all-248.png,lax-drawing-wheels-all-248,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
249,train,wheels,lax-drawing-wheels-all-249.png,lax-drawing-wheels-all-249,curriculum_0,condition_wheels,"{'name': 'wheels_all', 'timestamp': '2021-08-31T15-38-16-186755', 'generating_command': 'python generate_drawing_tasks.py --task_export_dir data --synthesis_export_dir None --renders_export_dir None --tasks_generator wheels --num_tasks_per_condition all --train_ratio 0.8 --no_synthesis_tasks False --no_render False'}"
